"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__mean.QTL.add","m__se__(Intercept)","m__se__mean.QTL.add","v__est__(Intercept)","v__est__var.QTL.add","v__se__(Intercept)","v__se__var.QTL.add"
"13","A","1","AY109692",23.62,0.0219017465127563,0.88234877663724,0.0401904487632458,0.841108673014566,0.062430372546346,0.969266977684761,5972.96923745032,60.0728138772337,259.307539518722,189.798691612342,16.0975735337912,0.0360936024937926,0.226866508558052,0.162955829067527
"14","A","1","mmp102",24.42,0.0202416054749627,0.88686437536241,0.0622530456938558,0.802969707725118,0.0824742654847068,0.959601550018417,5972.92817163694,57.7521218154478,263.34223549788,189.80648967271,16.0867771194972,0.0450267621154926,0.230364619436441,0.162325328036586
"15","A","1","AY110314",29.42,0.131857008706655,0.71651434573341,0.0208923397091094,0.885072630159056,0.151064044792433,0.927250037290491,5887.65958163103,149.843948756253,260.934378931391,192.843670393647,16.1060309394219,0.0262582199976682,0.218222368699168,0.159115901472865
"16","A","1","umc94a",38.62,0.134790062527016,0.713516335986614,0.0236834147229293,0.877693183154636,0.160779313832529,0.922756717788185,5896.98497534013,151.445389688383,258.308551998347,192.751576685372,16.1562116003081,-0.028352967542416,0.205312771844423,0.155563584525522
"17","A","1","gpm331",38.71,0.136725521829972,0.711558233939056,0.0220795648512521,0.881875632770517,0.16105408218044,0.922629954326596,5895.7809416512,152.619799145764,258.397009170405,192.865001370589,16.1554016780933,-0.0274126553961266,0.206203186191214,0.156196217544976
"18","A","1","lim179",47.02,0.0318844934975274,0.858281402154979,0.24824845370139,0.618311104182707,0.274340592586405,0.871821745478027,6102.57367724209,-73.1814285563649,276.875709780905,191.522951829343,16.2199234188293,-0.0935814396596121,0.201506459959893,0.145863829539124
"19","A","1","IDP755",52.47,0.0153025381558225,0.901550097177788,0.562883504895062,0.453100762177415,0.577969456009482,0.749023644400867,5983.89552493604,50.0151313020186,277.739711273921,189.057351773056,16.2550278348859,-0.137784919309861,0.216824161722681,0.157907133703029
"20","A","1","AY107629",54.63,0.0710227756808946,0.789853399932035,0.499468339386471,0.479733822426041,0.578411230658061,0.748858212843765,5927.92760281827,108.178222589115,278.680850469394,189.71102327467,16.2486859350551,-0.129578647389372,0.216819687312634,0.157140431690139
"21","A","1","mmp49",56.12,0.148832157816544,0.699653897442192,0.381045868142369,0.537044036287966,0.527245826841155,0.768263186779452,5879.80399629662,155.810283628106,277.513265098554,188.750394539238,16.2332724489138,-0.111207348227774,0.221520429852656,0.159021735706733
"22","A","1","cdo1081a",57.82,0.0274060377051605,0.868512916331487,0.267528954619107,0.604994207657347,0.294370147174104,0.8631342192872,5964.75633082658,67.021778442337,278.67647877746,189.297611950202,16.2212920844189,-0.0930427121049186,0.220925000466533,0.15691437083523
"23","A","1","asg31",65.22,0.189192315525489,0.663589698053078,0.574346036238467,0.448537067246034,0.761413061832833,0.683378410631011,6198.92594023262,-174.928539553302,278.012878881655,187.92223041344,16.2522469186102,-0.136594312041181,0.209267222508172,0.151180583935025
"24","A","1","npi415",66.02,0.195839905949686,0.658099918592492,0.696734663240207,0.403883074745961,0.889001771121865,0.641144200514214,6201.75378376135,-178.456681254133,279.785304920526,188.425868667216,16.2651774034556,-0.15276416464033,0.20659632793031,0.14976644802506
"25","A","1","ufg31",71.62,0.475128559285682,0.490637204637295,1.48802272819749,0.222523498310861,1.9437676864057,0.378369577333861,6275.78144108709,-275.001690849729,276.486346453297,186.208243592346,16.3007043244654,-0.223081815401545,0.190538447307601,0.1433224567427
"26","A","1","gpm330",71.91,0.474769429419396,0.49080115193039,1.48643941792906,0.22276972707576,1.94177319534821,0.378747092909644,6275.67484017831,-274.921118617926,276.463241821056,186.224364717264,16.3005954014786,-0.222957054214729,0.190463013354717,0.14328187247932
"27","A","1","ufg33",72.02,0.481745458296879,0.487632757724822,0.990809889885288,0.319544510868951,1.43810827422506,0.487212874661002,6264.6581608364,-279.457973011502,265.630713134188,187.894621629542,16.2643533676594,-0.184445767059018,0.189313581025795,0.147671808076908
"28","A","1","ufg32",72.82,0.746833124557884,0.387480738242435,1.06745713968467,0.301520524871337,1.76785003297187,0.413158072760911,6311.06319105057,-345.884495814272,261.927954503155,186.586253980982,16.2603816107035,-0.191827679902123,0.18988762934383,0.150146966729431
"29","A","1","ufg34",74.42,0.745844533473816,0.387795073690123,1.05750690155901,0.303784492366844,1.75647537797361,0.415514532657423,6310.77001917539,-345.859989377795,261.789374929104,186.696223657985,16.2597481987845,-0.191013352409751,0.191061182387178,0.15118941380308
"30","A","1","AY108650",77.57,0.331493528826697,0.564780964829202,1.37095414480496,0.241648016075304,1.71320402121557,0.42460242833901,6230.35236632445,-234.109705097032,273.006411514796,189.856090513945,16.292007312594,-0.217508808158858,0.192430801776431,0.149352087588401
"31","A","1","gpm495",80.45,0.154749743782543,0.69403703755688,1.23831481901018,0.265796076621208,1.38905429648913,0.499310492016478,6161.2694066233,-157.841492325527,266.871655321741,187.514906873444,16.2820215607487,-0.206864146596265,0.193579050276517,0.151798547193024
"32","A","1","gpm83b",80.75,0.149631068804153,0.698888171712468,1.23741585094234,0.265969664183864,1.38032311153662,0.501495043104134,6159.13132005093,-154.963428263009,266.819383239805,187.222187909568,16.2822825385326,-0.206877807702655,0.196412335705621,0.153837665572943
"33","A","1","gpm767",80.94,0.146695531848502,0.701713441578527,1.23524119802232,0.266390165968659,1.37402135539184,0.503077684885128,6157.74080789337,-153.339116836206,266.634672820189,187.105815614075,16.2819939321685,-0.206603794249872,0.200032252783339,0.156676650262248
"34","A","1","bnlg1014",81.12,0.123565105666252,0.725199556160237,0.982724455252406,0.321527106418931,1.09747018571473,0.577680060068235,6142.83501241171,-139.85048318578,260.162054751039,185.947197193597,16.2630062539282,-0.184422706705813,0.19932916814354,0.157859999510565
"35","A","1","umc1363a",82.02,0.00523515882503794,0.942319875218649,0.603633399351206,0.437195068052841,0.608611070838807,0.737635458258146,6055.25892506386,-28.9893151167901,260.466222381151,187.354642440492,16.2418626831933,-0.143020673591092,0.195117003194709,0.151883758328327
"36","A","1","gst12",83.52,0.00183594521423925,0.965822755420821,0.430583124712981,0.511702956491937,0.432827024493805,0.805402189336197,6044.94539587049,-17.3257137986249,254.945299513682,189.080252369323,16.2235861502983,-0.122149903964008,0.188171463017735,0.149644961296136
"37","A","1","umc1269",84.62,0.000327823248379565,0.985554379277124,0.448380660649439,0.503104957571407,0.448988189180906,0.798920294637527,6036.95214210201,-7.32377240703229,254.904691930354,189.144144398826,16.2251753231479,-0.124918054821554,0.188108336194624,0.149925935444769
"38","A","1","umc2012",85.72,2.05472725371124e-05,0.996383273527872,0.464096927485607,0.495715467304858,0.464099806429818,0.792906553733214,6029.73945486766,1.83216747072045,254.700520102779,189.00707361651,16.2263041914411,-0.127107251954329,0.189316527214153,0.15112530335178
"39","A","1","umc1977",87.52,0.0854389575494197,0.770057693579251,0.0479022273459385,0.826754607904383,0.132219889207267,0.936027947412477,5940.20337965067,120.838388757756,243.173191945701,193.248129804719,16.1622726844672,-0.0407790022032636,0.189223718160335,0.154174715782053
"40","A","1","IDP553",88.91,0.0707336026574275,0.790271635312139,0.107620989002978,0.74286903354561,0.177110932693152,0.915252343624382,5946.87999734438,109.152155402496,247.159560106105,191.86234218228,16.1779281637117,-0.0609083625394581,0.188543378352004,0.151769466434092
"41","A","1","IDP4043",89.33,0.0626639020851517,0.802334022150803,0.131077595448994,0.717317357185451,0.194819552411791,0.907184187462867,5951.60605005264,102.994726260016,248.250764475581,192.346819928561,16.1829518180558,-0.0676811349669012,0.188595346537494,0.152084388337871
"42","A","1","php20603",90.02,0.0604715648330626,0.80575215959262,0.176005816411482,0.674828490067961,0.236988384188289,0.888256974554707,5951.41633082804,101.855546514608,251.344030914853,193.642075571454,16.1913424525449,-0.0783228785376758,0.194884078242017,0.157075594811386
"43","A","1","sgb101",90.74,0.0145525205398349,0.903981073360568,0.0281710858775575,0.866707230942364,0.043036587487885,0.978711573006468,5988.96855745797,51.0016054412698,246.644699960331,197.683369432034,16.1067364280312,0.0315609018516316,0.201022087435425,0.158211136027734
"44","A","1","IDP1437",91.9,0.0846144555436691,0.771138784301993,0.0105204191970118,0.918304972256994,0.094743572997181,0.953732746708762,5914.96198539708,119.178786672133,263.387044150213,191.523468010497,16.1136562186761,0.0189059459356141,0.203139641291739,0.146296150914685
"45","A","1","IDP847",93.03,0.0195313336941858,0.888853926176933,0.000349842771935367,0.985077169973606,0.0199043925837302,0.990097162933706,6087.33415948496,-56.7278028628675,266.629373304184,189.798444041294,16.1366421879313,-0.00336261335054831,0.2144305979433,0.152899736666848
"46","A","1","gpm125",96.14,0.0198677211214032,0.887907148021226,0.000316938808167569,0.985796190747191,0.0202088924693874,0.989946432171921,6087.81946208391,-57.2240617483699,266.619081525062,189.830489397569,16.1364769326905,-0.00320042942651197,0.214304007295216,0.152828673009638
"47","A","1","lls1",97.12,0.0269957149455415,0.86949204727249,0.00148078013242092,0.969304254951475,0.0284740372329985,0.985863848483407,6097.31173495696,-66.4404237408697,267.374201159261,189.077035745462,16.1400426339789,-0.00690612586287211,0.217358878839128,0.154241604247645
"48","A","1","php20689",99.42,0.0272237895898493,0.868946869089499,0.00153350355101025,0.968762845391593,0.0287566404734643,0.985724554165775,6097.60545798299,-66.735759784436,267.421582873782,189.120118595353,16.1401627815885,-0.00703165410244992,0.218021834947323,0.154729468803225
"49","A","1","umc1685",101.32,0.0271480072940425,0.869127754168244,0.00158742466409085,0.968218694436736,0.0287301877785616,0.985737591787439,6097.49444542996,-66.6277737768571,267.400339369665,189.077499388838,16.1402826265128,-0.00715232528251446,0.217744981359642,0.154519879879293
"50","A","1","gpm557b",106.62,0.246262723678108,0.619718989819352,0.169352980709052,0.680687475427506,0.412622212660601,0.813579927041289,5818.8061857582,200.092745812787,264.722672234898,188.364390870137,16.0481945268981,0.0741894708052041,0.198703731218409,0.136374016243956
"51","A","1","umc1160",106.63,0.246259022445787,0.619721620595134,0.169352078543005,0.680688279002227,0.412617410063789,0.813581880691816,5818.80804168049,200.091121782477,264.72254566467,188.364279930332,16.0481949786131,0.0741891627442367,0.198704037934926,0.136374229285055
"52","A","1","gpm584",107.6,0.158665925688296,0.690387747997987,0.22391928947172,0.636069706708476,0.387763550721593,0.823755286683523,5878.91087770257,166.151088206192,248.895631563599,194.90659627554,16.0483907899184,0.0861556066769009,0.202018320761801,0.150820888027781
"53","A","1","gpm346b",108.13,0.214595458190411,0.643189129125326,0.162530534730638,0.686837321225296,0.374943434901443,0.829052565568863,5856.86727156596,189.635431563366,248.657488495741,191.263768393366,16.0605233778069,0.0728824815303707,0.206486064294372,0.152509221051843
"54","A","1","gpm33e",108.55,0.173408201481427,0.677100425102774,0.150311055260822,0.698238279845707,0.32589565002557,0.849635516980395,5875.56402917773,169.970715413517,248.267126329613,190.729638862507,16.0644724479604,0.0697521127262024,0.204101567549335,0.15080498247063
"55","A","1","umc2224",109.23,0.232458120939738,0.62970712876763,0.363270722555363,0.546695347328324,0.599175048519863,0.741123853254227,5850.46049495203,197.503524457313,243.372887469618,191.369327209453,16.0246073817578,0.108513814952974,0.211972206805798,0.156715096769683
"56","A","1","gpm556",110.49,0.211579132705213,0.645532501572904,0.363726486554195,0.546443889004014,0.582073234010339,0.747488306733775,5857.43733777072,189.023588255409,244.188189692987,191.976634256214,16.0240705540791,0.108958486821073,0.198549387072968,0.146763883826743
"57","A","1","npi579b",110.53,0.210084768064849,0.646700971788859,0.362611796277268,0.547059276682631,0.57904419054738,0.748621251736703,5858.06442331819,188.398100668655,244.20962967729,192.023984362252,16.0242548230714,0.108838262090852,0.198385190545466,0.146678216153105
"58","A","1","IDP3917",115.28,0.367167718087197,0.544552166551209,0.0231446559059315,0.879081502349731,0.39169927266353,0.822135844746126,6254.34506414462,-246.63717610539,258.577946100133,190.050000453676,16.1524037318259,-0.0277214754122773,0.192235890963405,0.1434149007714
"59","A","1","gpm199c",115.57,0.309261773264405,0.578133544401708,0.000299547462190979,0.986191350627003,0.309543583888102,0.856610640628636,6242.19495029351,-227.268265420282,259.139696140105,190.869123617091,16.1315830831554,-0.00315106817878285,0.204946495313284,0.151205131079128
"60","A","1","IDP1425",118.03,0.128093702016004,0.720416799893587,0.295635479860158,0.586631609565072,0.423439797838368,0.80919132118991,6172.17341258323,-146.611422210853,250.500186310481,191.460791982974,16.031830057805,0.0988674014561266,0.211066968179912,0.152981301037288
"61","A","1","mmp68",121.93,1.68402915437872,0.19438993183638,0.0846427132271384,0.771101638373216,1.78145166052697,0.410357794525754,6519.34881778314,-525.132439338899,248.794047561669,187.903233594044,16.0563387959922,0.0523177272506591,0.180692370068052,0.132616584685033
"62","A","1","umc2225",123.03,1.53178660896265,0.215844504522377,0.130710812524901,0.717696179686787,1.68234758500124,0.43120408214088,6485.30839784581,-503.857073695442,244.546836916502,189.124364302524,16.0478753197759,0.0651262876522546,0.177432461866639,0.132269280904947
"63","A","1","csu1171",125.63,1.82823403797496,0.176336274588052,0.100383237302348,0.751370218144727,1.94323539020361,0.378470293080419,6539.27200580215,-549.916856640004,247.849884835602,188.73705158707,16.0495402683991,0.057177142134734,0.180457979018505,0.133167639522384
"64","A","1","mmp171b",130.13,0.469354606815533,0.493284229490589,0.299920314834695,0.583932380518228,0.765356354714856,0.682032357426384,6318.80061750974,-276.577157256798,258.084407557188,188.428036525146,16.0185317464972,0.0988945517086617,0.207194078494522,0.143942835694455
"65","A","1","gpm403b",131.93,0.257160991699724,0.612077334753376,0.317571848127778,0.573070542264611,0.573122303930464,0.750841161714537,6249.52909165806,-204.877454110762,261.458074474731,188.73057468872,16.0160549759211,0.101765066271459,0.20893495117294,0.143493244410837
"66","A","1","umc1568",140.13,0.435432269871142,0.509335383836655,0.476318891970463,0.490094455623712,0.902111208382423,0.636955423802108,6314.5618387047,-264.952924469377,257.538089895623,187.432743405055,15.9856915535067,0.124799757366166,0.221422537859357,0.151478665101433
"67","A","1","IDP3783",140.14,0.435478150945487,0.5093130730953,0.47632421413815,0.490092031154955,0.90217476482616,0.636935182812943,6314.57681434487,-264.965302836448,257.537829269819,187.431599575403,15.9856899239915,0.12479966962098,0.221431958087453,0.151484299283924
"68","A","1","bnlg1429",141.83,0.443243594921143,0.505561050713294,0.477434492105247,0.489586690086512,0.913101099713668,0.633464987019767,6317.12105849645,-267.111208799545,257.502560230608,187.282134168651,15.9853909191217,0.124823815018712,0.225346471103692,0.154052110195169
"69","A","1","IDP209",144.3,0.442697866770101,0.505823176087427,0.477123444323495,0.489728175354804,0.912347999012535,0.633703563397891,6316.96932502959,-266.969327712089,257.519020240034,187.29842226443,15.9854290567851,0.124800274160787,0.226023825002564,0.154521465083252
"70","A","1","php20640",145.23,0.813860509151093,0.366981345914114,0.229272067501202,0.632064105496951,1.03736606138366,0.595304029081997,6409.45041545179,-362.834657754034,259.155429145123,187.46076323447,16.0271277106048,0.0861833835585038,0.231528564113639,0.160408941375181
"71","A","1","lim504",149.93,0.946304128787281,0.330661837098029,0.0828282507476347,0.77350062104041,1.02564610494017,0.598802738897451,6439.64777333648,-391.670477421425,263.944769061938,187.563928525729,16.0631679431334,0.0517619141698395,0.214573027399258,0.148648346965601
"72","A","1","gpm283b",151.4,0.717015311173567,0.397124689730547,0.0903081160103299,0.763785814798102,0.814349296973357,0.665527946702199,6394.30744137974,-343.402298597223,266.843829840345,189.067864617522,16.0628128321357,0.0546171852388675,0.210963602470885,0.145595652608197
"73","A","1","IDP343",152.71,0.537179316439985,0.463604065742517,0.11518760089859,0.734313699565868,0.647789247798672,0.723326459685859,6347.21746734316,-295.265520844303,266.99227038402,187.978494178064,16.0577711852218,0.0611705715636624,0.213482434061485,0.14595320577842
"74","A","1","IDP622",152.96,0.426234852066376,0.513842256040194,0.120061917186877,0.728967345067653,0.543913102593363,0.76188736338872,6305.63127335217,-263.205886329484,263.421525308093,188.202731644951,16.0599227384655,0.0623365911673703,0.223553789320841,0.154871473303009
"75","A","1","IDP3970",156.2,0.605073460628141,0.436648792229574,0.591945920467741,0.441667628344997,1.17095678393688,0.556839410581459,6353.68599275577,-316.419882917335,250.780417375626,189.74324518041,15.9723739223813,0.139615688093138,0.20650506012412,0.145328869059832
"76","A","1","umc1976",158.93,1.04130637658639,0.307517837825784,0.525129338315623,0.468661816004414,1.5392449104593,0.463187909476879,6443.46940343572,-416.072154923275,247.990148754583,189.865752037377,15.9786792932898,0.131302920334922,0.203703475335577,0.145469198648922
"77","A","1","gpm667",162.62,0.922679178374611,0.336772489464254,0.45284891900554,0.500985143901411,1.34361498197549,0.51078450452247,6437.17605604383,-387.664999078343,255.174874887509,188.005387329148,15.9839600121712,0.122233518709411,0.215983149863951,0.14965980779844
"78","A","1","gpm774d",162.74,0.932144851749228,0.334306206209217,0.453586114043103,0.500636867345149,1.35464786584339,0.507974549066407,6439.3515394157,-389.485763171941,255.176712771892,187.922185485963,15.9836520753045,0.122282272523247,0.21635473858667,0.149849855813692
"79","A","1","umc2226",164.13,0.480589687483936,0.488155333786514,1.11658719237902,0.290654508250903,1.59492793685534,0.450469922698576,6323.03415840672,-280.293304247798,245.201413633514,188.695411904941,15.9085108892322,0.191736900449742,0.216330927862792,0.150545288623433
"80","A","1","mmp135",164.33,0.506195173003483,0.47679059160811,1.12368697646221,0.289125935468524,1.62371643963455,0.444032189716102,6326.8156478781,-285.478584934115,243.393234462606,187.247497579235,15.9094163969566,0.191385890707643,0.222125720275709,0.154397673356695
"81","A","1","bnlg1127",165.83,0.501974463955889,0.478633842261113,1.25951545261238,0.261742828721197,1.75327900419713,0.416179133472081,6324.69601061475,-286.709934727666,241.63968453507,188.847966180442,15.8980687879458,0.202589515211317,0.226744717548368,0.159081391096593
"82","A","1","bnlg1953",168.33,0.402318301037053,0.525894411949907,1.16435580725915,0.280564012655915,1.55541331155411,0.459458500481708,6294.59361507187,-255.246595392875,243.108854196673,187.875684612717,15.9073387491247,0.194996587684517,0.245901656540979,0.171362824228747
"83","A","1","gpm768",168.34,0.402201455585515,0.525954518097973,1.16549140102586,0.280329576589692,1.55646303289529,0.459217412059489,6294.54823063993,-255.20561600319,243.089030916717,187.872875676549,15.90721100205,0.195106912202055,0.244703943547175,0.170528349939637
"84","A","1","gpm291",168.35,0.397468901672767,0.528399324862888,1.17592115079948,0.278187935188119,1.55969379040337,0.45847620083817,6292.90945687839,-253.985571620477,242.985414043514,188.088798161481,15.9063837224411,0.196082996402428,0.233105690241659,0.162630797154721
"85","A","1","IDP4048",177.32,0.0770086051031338,0.781392947962953,0.714130646722228,0.398075938411277,0.781843424258192,0.676433110474445,6147.251074744,-112.405986230245,250.879873756468,189.330482272763,15.9618268139134,0.153751056947784,0.211694373590191,0.147534828255843
"86","A","1","IDP2552",178.95,0.0439863428001903,0.83387902386919,0.554887568385594,0.45632748467801,0.603767207753245,0.739424125982642,5947.562465267,85.4931925313041,246.94481874483,190.556860349258,15.9923374925912,0.134751517606105,0.198719165680962,0.142514852352445
"87","A","1","npi403b",182.13,0.0405525212200223,0.840404137715175,0.496263571130282,0.481146493517985,0.542000149861878,0.762616439261498,5949.580083292,82.7118017362254,249.998418282486,191.99738230908,15.9989032109412,0.127966873257375,0.2018109051217,0.144730288618746
"88","A","1","IDP645",193.89,0.266086183178338,0.605969360024672,0.120200452863587,0.728817183885061,0.381949863892428,0.826153297946924,5762.56507337823,213.799140075238,298.494034186919,193.602725292054,16.0456753039204,0.0650965442993688,0.230634891636843,0.145895899361686
"89","A","1","umc76a",196.73,0.598652315943794,0.439092691066129,0.0204425998004304,0.886307856289037,0.6107422500029,0.736849860235348,5588.86958239688,330.526763032244,322.326281337393,199.115262893701,16.0870829683619,0.0274351398013667,0.234785071052476,0.143707040389567
"90","A","1","ufg78",198.03,1.00942081578778,0.315041633603667,0.0587716234143147,0.808448079901305,1.04547771009848,0.592894470177675,5490.22048733043,418.625411299937,306.363009355717,193.821462161761,16.0576496082006,0.0457687121509962,0.25698188267876,0.159898513564636
"91","A","1","cdo1387b",199.83,0.280628791931687,0.596289380157336,0.000563544208238208,0.981060728593234,0.28197262049107,0.868501201184482,5752.07702778553,221.958321995779,310.793386015629,195.651947744383,16.1346526387627,-0.00441075270732465,0.233279757051694,0.147094737912659
"92","A","1","gpm518",201.34,0.276482357870884,0.599016127953313,0.000528990525697539,0.981650437242115,0.277816258029971,0.870307980837009,5754.13073255463,220.251636381031,310.786164130592,195.594669814036,16.1345468348159,-0.00427202217883857,0.233263134035866,0.147037159239455
"93","A","1","gpm748b",202.7,0.277145631868902,0.598578202976538,0.000542099614977546,0.98142450593386,0.27848664460502,0.870016308329818,5753.80276355283,220.486238281733,310.791488963429,195.569965147283,16.1346021975185,-0.00432407834000694,0.233243715440907,0.147006681556494
"94","A","1","lim122",203.33,0.277031178743606,0.598653722556449,0.00054353089995831,0.981400004450377,0.278375800633306,0.870064527697547,5753.87219148079,220.429642308804,310.7837604203,195.560036433851,16.1346108823612,-0.0043295317710252,0.233236593257122,0.146998693031539
"95","A","1","IDP2362",203.7,0.277959116585776,0.598042014594622,0.000602854499668693,0.980411432359586,0.279386496064716,0.869624953654184,5753.3960644553,220.883979039827,310.825152460596,195.63636926977,16.1348851982348,-0.00456195819170153,0.233246811621675,0.147055447780399
"96","A","1","IDP2385",203.71,0.277983580443121,0.598025905383504,0.000604486205779617,0.980384946071653,0.279413204989468,0.869613340358004,5753.3835432968,220.895976496987,310.826244093821,195.638403887884,16.1348925547365,-0.00456818857345717,0.233247238652959,0.14705706549863
"97","A","1","umc1073",206.84,0.204701725055736,0.650952218200168,7.7285250666424e-05,0.992985725183784,0.205041449795554,0.902559444106873,5791.27524433639,190.346700368083,311.812185412363,196.529518530312,16.1324123046237,-0.00164129869632835,0.246159464407231,0.155243104112946
"98","A","1","IDP1410",209.61,0.131115752409465,0.717277982171423,0.0117734210576588,0.913594800046283,0.144354167807291,0.930366128356975,5832.08277164995,154.344768660532,322.022901589415,199.186696858289,16.1576454073877,-0.0203922924666422,0.250740279245384,0.156199967374522
"99","A","1","npi439a",215.14,0.58930739521546,0.442687069725437,0.148900681151584,0.699588127985043,0.721379354617082,0.697195320428638,5655.49521221516,312.28605272464,285.658579751921,189.722073131299,16.0364099216178,0.0711387464105663,0.214225555354255,0.138137707029067
"100","A","1","umc230",216.74,1.02068151095403,0.312357407374019,0.117170784801711,0.732123492555356,1.11643651362383,0.572227718928688,5550.46815353782,409.177108865831,281.373942582415,188.546697607049,16.0420372302731,0.0626519110356493,0.207290777454261,0.13523173770643
"101","A","1","umc11a",217.14,1.18392793969071,0.276557793428285,0.0985627053042713,0.753561309161532,1.25334950540438,0.534365748226044,5500.53237196771,444.746350184127,285.969228676009,190.066568224394,16.0444082952378,0.0578552778866228,0.222249568347961,0.144224036592798
"102","A","1","bnlg1484",217.34,1.32212865694957,0.250210380380123,0.064361200748215,0.79973112447028,1.3589238686447,0.506889658930577,5456.58854566763,473.769493321069,291.560677629213,191.414378114716,16.054874209276,0.0468911624219573,0.229428749168826,0.14780347303439
"103","A","1","IDP3976",218.09,1.42402986763639,0.232741243847427,0.0239622583292551,0.876980981714559,1.43130030609304,0.488874165422615,5410.54528636546,495.807477614231,301.301469911887,192.878164922532,16.0745568628263,0.0287839433633818,0.231206255110321,0.146407302979522
"104","A","1","gpm796a",220.99,1.55845621451702,0.211891403366816,0.00404433811533854,0.949292624894493,1.55908135963311,0.458616614801943,5360.43279518317,527.220402833517,309.661164082436,195.769861816333,16.0934236811501,0.0118788900943052,0.256018447087435,0.161165806482633
"105","A","1","IDP329",221.79,1.17929469018524,0.277499629384988,0.012208972459512,0.912017434270737,1.18114973986206,0.554008710224791,5443.12417551939,457.649894299622,310.731471183099,195.776262941254,16.0879714604855,0.0207371452939687,0.238223388707387,0.148983240359024
"106","A","1","mmp66",222.74,0.989892498223447,0.319768650283565,0.043059562369014,0.835613160026349,1.01758126674188,0.60122223743596,5504.21501730658,414.692522066341,304.230731495624,193.990651677896,16.0677153685133,0.0389771301490081,0.238294097111475,0.149767095306842
